id;subject_rf;name_full;name_short;name_employee;inn;orn;legal_address;actual_address;phone;email;site;count_mkd;area_total;w_summ
8933972;"Новосибирская область";"Товарищество собственников жилья ""Светлая поляна""";"ТСЖ ""Светлая поляна""";"Виктор Адольфович Ладов";5404434940;1115476042230;"г. Новосибирск, ул. Пархоменко, д. 18/1";"г. Новосибирск, ул. Пархоменко, д. 18/1";8-913-986-15-15;swetlaya.polia@yandex.ru;http://731.degkh.ru/tszh_svetlaya_polyana/;1;6414,60;
8617092;"Новосибирская область";"Товарищество собственников жилья ""Свой дом""";"ТСЖ ""Свой дом""";"Надежда Павловна Журман";5445009751;1025404727886;"г. Бердск, ул. Красная Сибирь, д. 126";"г. Бердск, ул. Красная Сибирь, д. 126";+79133791074;svoydom7@mail.ru;www.reformagkh.ru;1;6650,10;28,50
8917308;"Новосибирская область";"Товарищество собственников жилья Свой Дом";"ТСЖ Свой Дом";"Любовь Ивановна Шмакова";5406304023;1055406015213;"г. Новосибирск, ул. Семьи Шамшиных, д. 18/1";"г. Новосибирск, ул. Семьи Шамшиных, д. 18/1";89537607524;lshmakova@mail.ru;http://www.reformagkh.ru/user;1;7845,00;26,50
8914418;"Новосибирская область";"Товарищество собственников жилья ""Связист""";"ТСЖ ""Связист""";"Людмила Алексеевна Обухова";5404299321;1065400044380;"г. Новосибирск, ул. Пархоменко, д. 128";"г. Новосибирск, ул. Пархоменко, д. 128";+7(952)911-44-17;tsg-svazist@yandex.ru;http://тсж-связист.рф;1;8942,00;33,50
8919208;"Новосибирская область";"Товарищество собственников жилья ""Север""";"ТСЖ ""Север""";"Елена Николаевна Шут";5403106256;1025401306732;"г. Новосибирск, ул. Комсомольская, д. 6 и 6/1";"г. Новосибирск, ул. Комсомольская, д. 6 и 6/1";+7(383)2558070;sever2011@mosk.ru;север.тсж.рф;2;13997,10;29,50
8451211;"Новосибирская область";"Товарищество собственников жилья ""Север""";"ТСЖ ""Север""";"Нелля Валентиновна Цырульникова";5402504960;1085402021594;"г. Новосибирск, ул. Кропоткина, д. 94";"г. Новосибирск, ул. Кропоткина, д. 94";89529192112;tsg54@mail.ru;;3;9230,20;30,50
7611462;"Новосибирская область";"Товарищество Собственников Жилья ""Север-2""";"ТСЖ ""Север-2""";"Наталья Ивановна Грохова";5403106249;1025401314586;"г. Новосибирск, ул. Герцена, д. 6/1";"г. Новосибирск, ул. Герцена, д. 6/1";8-913-202-91-77;sever-2@mail.ru;;1;19379,50;29,00
7780345;"Новосибирская область";"Товарищество собственников жилья ""Северное сияние""";"ТСЖ ""Северное сияние""";"Константин Юрьевич Бирюков";5402466320;1065402055223;"г. Новосибирск, ул. Ельцовская, д. 1";"г. Новосибирск, ул. Ельцовская, д. 1";(383)204-65-54;sevsiay@mail.ru;www.doma4.ru;4;39303,00;32,50
8926706;"Новосибирская область";"Товарищество собственников жилья ""Северный-256""";"ТСЖ ""Северный-256""";"Михаил Юрьевич Чистяков";5445123239;1065445012753;"г. Бердск, мкр. Северный, д. 2";"г. Бердск, мкр. Северный, д. 2";3-80-69;tsj256@mail.ru;http://tsj256.ru;2;17441,50;33,50
8928972;"Новосибирская область";"Товарищество собственников жилья""Северо-Чемской""";"ТСЖ ""Северо-Чемской""";"Людмила Михайловна Степанова";5403183772;1065403046136;"г. Новосибирск, ул. Оловозаводская, д. 41";"г. Новосибирск, ул. Оловозаводская, д. 41";8-913-892-84-36;sch@ngs.ru;731.degkh.ru/tszh_severo_chemskoy/;1;3405,40;27,50
8630244;"Новосибирская область";"Товарищество собственников жилья ""СЕЛЕНА""";"ТСЖ ""СЕЛЕНА""";"Дмитрий Алексеевич Базанов";5410018064;1085410002006;"г. Новосибирск, ул. 25 лет Октября, д. 18";"г. Новосибирск, ул. 25 лет Октября, д. 18";8.9139344122;tszhselena@mail.ru;;1;992,20;29,50
8912194;"Новосибирская область";"Товрищество собственников жилья ""Семьи Шамшиных, 58""";"ТСЖ ""Семьи Шамшиных, 58""";"Станислав Юрьевич Истратов";5406436076;1085406012746;"г. Новосибирск, ул. Семьи Шамшиных, д. 58";"г. Новосибирск, ул. Семьи Шамшиных, д. 60";347-81-18;s.sh_58@mail.ru;www.reformaGKH.ru;1;6941,00;29,50
8930370;"Новосибирская область";"Товарищество собственников жилья ""Сентябрь""";"ТСЖ ""Сентябрь""";"Андрей Викторович Пономаренко";5403319543;1105476016700;"г. Новосибирск, ул. Чигорина, д. 12/1";"г. Новосибирск, ул. Чигорина, д. 12/1";+79134681359;sentyabr-2009@mail.ru;;1;14699,00;31,50
8596195;"Новосибирская область";"Товарищество Собственников Жилья «СЕРАФИМОВИЧА – 15»";"ТСЖ «СЕРАФИМОВИЧА – 15»";"Александр Александрович Лебедев";5404418995;1105476043848;"г. Новосибирск, ул. Серафимовича, д. 15";"г. Новосибирск, ул. Серафимовича, д. 15";8-952-936-29-72;tsg15@ngs.ru;;1;18327,60;56,00
8777059;"Новосибирская область";"Товарищество cобсвенников  илья Серебристый тополь";"ТСЖ Серебристый тополь";"Борис Ильич Бабич";5402147771;1025401028553;"г. Новосибирск, ул. Дачная, д. 21/1";"г. Новосибирск, ул. Дачная, д. 21/1";(383)2360926;ser-topol@mail.ru;http://731.degkh.ru/tszh_serebristyy_topol/;1;12202,80;33,50
8588934;"Новосибирская область";"Товарищество  собственников жилья  «Серебряный ключ»";"ТСЖ  «Серебряный ключ»";"Татьяна Васильевна Белицкая";5402512512;1095402006567;"г. Новосибирск, ул. Серебряные ключи, д. 8";"г. Новосибирск, ул. Серебряные ключи, д. 8";+79139875553;belitskaya_t@list.ru;http://tsg54.ru/serebro;1;;17,50
8922107;"Новосибирская область";"Товарищество собтвенников жилья ""Сибдом""";"ТСЖ ""Сибдом""";"Александр Геннадьевич Полунин";5404432132;1115476025114;"г. Новосибирск, ул. Фасадная, д. 15/1";"г. Новосибирск, ул. Фасадная, д. 15/1";+79139866024;tsgsibdom@mail.ru;https://www.reformagkh.ru/;1;9100,60;27,50
8593548;"Новосибирская область";"Товарищество собственников жилья ""Сибирская параллель""";"ТСЖ ""Сибирская параллель""";"Андрей Геннадьевич Щербинин";5406218952;1035402452007;"г. Новосибирск, ул. Максима Горького, д. 86";"г. Новосибирск, ул. Максима Горького, д. 86";83832237697;tsg.parallel@yandex.ru;;1;5833,80;25,50
8455172;"Новосибирская область";"Товарищество собственников жилья ""Сибирь""";"ТСЖ ""Сибирь""";"Николай Дмитриевич Булатов";5402467147;1065402057951;"г. Новосибирск, ул. Кропоткина, д. 261/1";"г. Новосибирск, ул. Кропоткина, д. 261/1";8-913-711-28-92;sibir261@mail.ru;www.reformagkh.ru;1;11069,80;29,50
8921605;"Новосибирская область";"Товарищество Собственников Жилья ""Сибирь""";"ТСЖ ""Сибирь""";"Татьяна Михайловна Ванда";5408299072;1125476250162;"г. Новосибирск, ул. Динамовцев, д. 21";"г. Новосибирск, ул. Динамовцев, д. 21";89513815507;tsg_sibir@mail.ru;;2;12359,80;32,50
8900857;"Новосибирская область";"Товарищество собственников жилья ""Сибиряк""";"ТСЖ ""Сибиряк""";"Людмила Николаевна Логоминова";5401269978;1065401093944;"г. Новосибирск, ул. Адриена Лежена, д. 12/1";"г. Новосибирск, ул. Адриена Лежена, д. 12/1";83832678605;mazyakina.zina@mail.ru;http://731.degkh.ru/tszh_sibiryak_na_adriena_lezhena_12_1_;1;4360,50;35,50
8925951;"Новосибирская область";"Товарищество собственников жилья ""Сибиряк""";"ТСЖ ""Сибиряк""";"Надежда Борисовна Зорькина";5438320067;1145476039543;"рп. Горный, ул. Молодежная, д. 13";"рп. Горный, ул. Молодежная, д. 13";89231875496;;;1;;15,50
8914646;"Новосибирская область";"Товарищество собственников жилья ""СИБИРЯК""";"ТСЖ ""Сибиряк""";"Алла Анатольевна Евменова";5407483752;1135476028137;"г. Новосибирск, ул. Урицкого, д. 17";"г. Новосибирск, ул. Урицкого, д. 17";8-383-310-80-82;tsgsibiryak@mail.ru;Http://tsgsibiryak.okis.ru;1;5355,90;26,00
8930259;"Новосибирская область";"Товарищество собственников жилья ""Сибиряк2002""";"ТСЖ ""Сибиряк2002""";"Виктор Яковлевич Макаревич";5403158511;1025401301980;"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 21/1";"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 21/1";8-913-717-93-83;makarevich.vik@yandex.ru;;1;9202,70;30,50
8915875;"Новосибирская область";"Товарищество собственников жилья ""Сибиряков-Гвардейцев 1""";"ТСЖ ""Сибиряков-Гвардейцев 1""";"Татьяна Викторовна Кудинова";5403221227;1095403001286;"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 1";"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 1";246-16-29;pivneva-1967@mail.ru;;1;8536,80;32,50
8915872;"Новосибирская область";"Товарищество собственников жилья ""Сибиряков-Гвардейцев 13""";"ТСЖ ""Сибиряков-Гвардейцев 13""";"Наталья Владимировна Литвина";5403224852;1095403005037;"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 13";"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 13";2460833;pivneva-1967@mail.ru;;1;3914,30;26,00
8921803;"Новосибирская область";"Товарищество собственников жилья ""Сибиряков-Гвардейцев 22""";"ТСЖ ""Сибиряков-Гвардейцев 22""";"Лариса Аркадьевна Галушкина";5403226095;1095403006269;"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 22";"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 22";8913-717-2443;tsg_22@mail.ru;http://тсж.жкхнсо.рф/тсж-сиб-гвардейцев22/;1;8546,90;35,50
8915896;"Новосибирская область";"Товарищество собственников жилья ""Сибиряков-Гвардейцев 3""";"ТСЖ ""Сибиряков-Гвардейцев 3""";"Владимир Иванович Неустроев";5403352325;1135476157156;"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 3";"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 3";2461629;pivneva-1967@mail.ru;;1;2526,00;30,50
8924779;"Новосибирская область";"Товарищество собственников жилья ""Сибиряков-гвардейцев 7""";"ТСЖ ""Сибиряков-гвардейцев 7""";"Марина Васильевна Протопопопова";5403328812;1115476056410;"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 7";"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 7";89139594957;zaikovairina2014@yandex.ru;;1;3256,70;33,50
8915877;"Новосибирская область";"Товарищество собственников жилья ""Сибиряков-Гвардейцев 9""";"ТСЖ ""Сибиряков-Гвардейцев 9""";"Ольга Емельяновна Иншакова";5403329485;1115476067915;"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 9";"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 9";2460833;pivneva-1967@mail.ru;;1;3940,30;30,50
8920123;"Новосибирская область";"Товарищество собственников жилья ""Сибирячка""";"ТСЖ ""Сибирячка""";"Екатерина Владимировна Сорока";5403185459;1065403047940;"г. Новосибирск, ул. Новогодняя, д. 28";"г. Новосибирск, ул. Новогодняя, д. 28";"8 383 314 83 48";tsg_sbrk@mail.ru;www.reformagkh.ru;1;4622,00;24,50
8915209;"Новосибирская область";"Товарищество собственников жилья ""Сиблитмаш""";"ТСЖ ""Сиблитмаш""";"Иван Сергеевич Якушев";5403188072;1065400044071;"г. Новосибирск, ул. Тульская, д. 84";"г. Новосибирск, ул. Тульская, д. 84";8-383-346-30-82;tszh.siblitmash@mail.ru;;1;7691,10;23,50
8927816;"Новосибирская область";"Товарищество собственников жилья ""Сиблитмашевец""";"ТСЖ ""Сиблитмашевец""";"Галина Михайловна Стеблева";5403185709;1065403048105;"г. Новосибирск, ул. Петухова, д. 112";"г. Новосибирск, ул. Петухова, д. 112";8-953-782-50-38;tsg112@ngs.ru;731.degkh.ru/tszh_siblitmashevets/;1;6872,30;54,50
8586361;"Новосибирская область";"Товарищество собственников жилья ""Сибсельмашевец-5""";"ТСЖ ""Сибсельмашевец-5""";"Александр Викторович Копеин";5404392715;1095404012912;"г. Новосибирск, ул. Котовского, д. 50";"г. Новосибирск, ул. Котовского, д. 50";+7(983)0001917;tsg.ssm5@yandex.ru;;1;11126,80;43,00
8928381;"Новосибирская область";"Товарищество собственников жилья ""Сиреневая,25""";"ТСЖ ""Сиреневая,25""";"Юлия Владимировна Ульшина";5408274670;1095473008630;"г. Новосибирск, ул. Сиреневая, д. 25";"г. Новосибирск, ул. Сиреневая, д. 25";8-953-859-8784;ulshinauv@mail.ru;WWW.TSJ.RU/SIREN25;1;4398,80;32,50
8096591;"Новосибирская область";"Товарищество собственников жилья ""СНЕГИРИ САС""";"ТСЖ ""СНЕГИРИ САС""";"Наталья Александровна Руденко";5410132634;1035403905690;"г. Новосибирск, ул. Тайгинская, д. 26";"г. Новосибирск, ул. Тайгинская, д. 26";270-11-11;TSGSNEGIRISAS@mail.ru;http://reformagkh.ru.com;1;8,18;31,00
7553571;"Новосибирская область";"ТОварищество собственников жилья ""Снежный рай""";"ТСЖ ""Снежный рай""";"Ирина  Яковлевна Якушева";5408164621;1025403655420;"г. Новосибирск, ул. Зеленая Горка, д. 14";"г. Новосибирск, ул. Зеленая Горка, д. 14";8-913-752-78-96;ligatsg@mail.ru;;1;3273,40;29,50
8495057;"Новосибирская область";"Товарищество собственников жилья СНЕЖОК";"ТСЖ СНЕЖОК";"Надежда Александровна Корешкова";5404411407;1105476003907;"г. Новосибирск, ул. Киевская, д.  4";"г. Новосибирск, ул. Киевская, д.  4";8-983-133-17-15;nadya.koreshkova.2014@mail.ru;http://731.degkh.ru/tszh_snezhok/;1;3506,20;55,00
8614907;"Новосибирская область";"Товарищество собственников жилья ""Соболь""";"ТСЖ ""Соболь""";"Ирина Васильевна Колосова Ирина";5405344062;1075400002589;"г. Новосибирск, ул. Нижегородская, д. 27";"г. Новосибирск, ул. Никитина, д. 20, п. 303";"383 362-02-92";tsjsobol.07@yandex.ru;http://www.тсжсоболь.рф;4;30430,00;35,50
8912138;"Новосибирская область";"Товарищество собственников жилья ""Совет""";"ТСЖ Совет";"Евгений Георгиевич Антон";5401207185;1035400517240;"г. Новосибирск, ул. Адриена Лежена, д. 15";"г. Новосибирск, ул. Адриена Лежена, д. 15";83832039850;legena15@mail.ru;http://731.degkh.ru/tszh_sovet/;1;13616,00;
8928425;"Новосибирская область";"Товарищество собственников жилья ""Советская 19""";"ТСЖ ""Советская 19""";"Георгий Валерьевич Анищенко";5407273071;1045403238803;"г. Новосибирск, ул. Советская, д. 19";"г. Новосибирск, ул. Советская, д. 19";8-913-943-7280;sov19.nsk@yandex.ru;;1;;20,50
8914722;"Новосибирская область";"Товарищество собственников жилья ""Советская 36/1""";"ТСЖ ""Советская 36/1""";"Алла Михайловна Князева";5406541056;1095406025220;"г. Новосибирск, ул. Советская, д. 36/1";"г. Новосибирск, ул. Советская, д. 36/1";"+79513800271, +79139803900";tssch@inbox.ru;http://sovetskaja36-1.ucoz.ru/;1;7141,20;31,00
8917561;"Новосибирская область";"Творищество собственников жилья ""Советская 8""";"ТСЖ ""Советская 8""";"Борис Михайлович Попов";5406664273;1115476035290;"г. Новосибирск, ул. Советская, д. 8";"г. Новосибирск, ул. Советская, д. 8";89139158642;sovet8@bk.ru;советская8.рф;1;13911,10;25,50
8927503;"Новосибирская область";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""СОВЕТСКИЙ""";"ТСЖ ""Советский""";"Ксения Сергеевна Гончарова";5438317473;1075400006615;"рп. Горный, ул. Советская, д. 12";"рп. Горный, ул. Советская, д. 12";8-923-140-19-71;tszhsowetsky@yandex.ru;;1;3692,20;31,00
8918813;"Новосибирская область";"Товарищество собственников жилья ""Согласие""";"ТСЖ ""Согласие""";"Ольга Павловна Маслова";5403359377;1145476066493;"г. Новосибирск, ул. Аникина, д. 31";"г. Новосибирск, ул. Аникина, д. 31";239-45-42;tsgan31@gmail.com;https://sites.google.com/site/tsganikina31;1;12905,30;33,50
8915737;"Новосибирская область";"Товарищество собственников жилья ""Согласие""";"ТСЖ ""Согласие""";"Людмила Ивановна Солодкина";5405306860;1055405225809;"г. Новосибирск, ул. Шевченко, д. 17";"г. Новосибирск, ул. Шевченко, д. 17";"(383) 223-17-17";soglasiensk@list.ru;;1;9954,70;
8926359;"Новосибирская область";"Товарищество собственников жилья ""Согласие""";"ТСЖ ""Согласие""";"Константин Николаевич Чупраков";5405307342;1065405000671;"г. Новосибирск, ул. Бориса Богаткова, д. 2/6";"г. Новосибирск, ул. Бориса Богаткова, д. 24/1";"8 913 904 5453";konttin@mail.ru;;1;1881,30;34,00
8691158;"Новосибирская область";"Товарищество собственников жилья ""Согласие""";"ТСЖ ""Согласие""";"Светлана Ильгизовна Львова";5401225787;1045400515016;"г. Новосибирск, ул. Учительская, д. 8";"г. Новосибирск, ул. Учительская, д. 8";271-55-51;tsjsoglasie8@ngs.ru;http://731.degkh.ru/tszh_soglasie/;1;33312,80;34,50
8296614;"Новосибирская область";"Товарищество собственников жилья ""Содружество""";"ТСЖ ""Содружество""";"Станислав Иосифович Голышевский";5406423398;1075406053381;"г. Новосибирск, ул. Сибревкома, д. 6";"г. Новосибирск, ул. Сибревкома, д. 6";383-231-06-06;sibrevkoma-6@yandex.ru;;1;11866,30;30,50
8915345;"Новосибирская область";"Товарищество собственников жилья «Содружество-Н»";"ТСЖ «Содружество-Н»";"Тамара Ивановна Голубева";5401288748;1075400003194;"г. Новосибирск, ул. Есенина, д. 43/1";"г. Новосибирск, ул. Есенина, д. 43/1";+7383267-40-88;komarova008@mail.ru;http://тсж.жкхнсо.рф/тсж-содружествон/;1;5285,00;35,50
8599699;"Новосибирская область";"Товарищество собственников жилья ""Созвездие""";"ТСЖ ""Созвездие""";"Татьяна Васильевна Белицкая";5401366474;1135476047926;"г. Новосибирск, ул. Фрунзе, д. 234";"г. Новосибирск, ул. Фрунзе, д. 234";89831204271;belitskaya_t@list.ru;http://tsg54.ru/sozvezdie/;1;16880,80;26,00
8915793;"Новосибирская область";"Товарищество собственников жилья ""Созвездие""";"ТСЖ ""Созвездие""";"Анна Владимировна Максимова";5403330184;1115476078222;"г. Новосибирск, ул. Тульская, д. 150, п. 56";"г. Новосибирск, ул. Тульская, д. 150, п. 56";8-383-284-98-06;sozvezdie150@mail.ru;731.degkh.ru/tszh_sozvezdie;1;43924,00;36,50
8588976;"Новосибирская область";"Товарищество собственников жилья «Созвездие - 1»";"ТСЖ «Созвездие - 1»";"Галина Николаевна Приходько";5401366481;1135476047981;"г. Новосибирск, ул. Фрунзе, д. 232";"г. Новосибирск, ул. Фрунзе, д. 232";8-913-460-82-00;sozvezdie232@gmail.com;http://tsg54.ru/sozvezdie1;1;11813,30;28,00
8927211;"Новосибирская область";"Товарищество собственников жилья ""Созидание""";"ТСЖ ""Созидание""";"Ренат Рафаильевич Сатлыков";5405366108;1085405005465;"г. Новосибирск, ул. Выборная, д. 125/2";"г. Новосибирск, ул. Выборная, д. 125/2";"83832865480, 89130075480";tsj_sozidanie@mail.ru;;1;;23,50
8930649;"Новосибирская область";"Товарищество собственников жилья «Сокол»";"ТСЖ «Сокол»";"Людмила Владимировна Филимонова";5403208339;1085403006028;"г. Новосибирск, ул. Новогодняя, д. 42/1";"г. Новосибирск, ул. Новогодняя, д. 42/1";+73833153734;natiisa@ngs.ru;http://тсж.жкхнсо.рф/тсж-сокол/;1;4369,00;32,50
8601055;"Новосибирская область";"Товарищество собственников жилья ""Сокол-1""";"ТСЖ ""Сокол-1""";"Николай Сергеевич Болдырев";5402459932;1055402080436;"г. Новосибирск, ул. Дачная, д. 32";"г. Новосибирск, ул. Дачная, д. 32";2251069;sokol-1-tsg@list.ru;;1;2359,70;27,50
8914877;"Новосибирская область";"Товарищество собственников жилья «Солнечная поляна»";"ТСЖ «Солнечная поляна»";"Наталья Юрьевна Кузянина";5433163607;1065475022326;"рп. Краснообск, тер. Микрорайон 5, д. 2";"рп. Краснообск, тер. Микрорайон 5, д. 1";"(383) 348 66 30";polyana@ngs.ru;"тсж-солнечнаяполяна.рф, reformagkh.ru";8;16794,00;33,50
8491102;"Новосибирская область";"Товарищество собственников жилья  «Солнечное»";"ТСЖ ""Солнечное""";"Владимир Иванович Федоров";5402453377;1055402004118;"г. Новосибирск, ул. Дуси Ковальчук, д. 260/2";"г. Новосибирск, ул. Дуси Ковальчук, д. 260/2";"+7(383) 2000198";tsg-s@bk.ru;www.tsg-solnechnoe.ru;1;9726,80;33,50
8919975;"Новосибирская область";"Товарищество собственников жилья ""Солнечный""";"ТСЖ ""Солнечный""";"Галина Алексеевна Чащевая";5405319806;1065405121187;"г. Новосибирск, ул. Гурьевская, д. 45";"г. Новосибирск, ул. Гурьевская, д. 45";"8 952 910 52 83";89139874357@mail.ru;;2;9032,10;26,50
8611564;"Новосибирская область";"Товарищество собственников жилья ""Солнечный квартал""";"ТСЖ ""Солнечный квартал""";"Ирина Владимировна Черкасова";5410031386;1105410001718;"г. Новосибирск, ул. Гребенщикова, д. 8";"г. Новосибирск, ул. Гребенщикова, д. 8";"8 (383) 2048774";kvartalsun@mail.ru;;3;45123,10;44,50
8613555;"Новосибирская область";"Товарищество собственников жилья ""СОСЕДИ""";"ТСЖ ""СОСЕДИ""";"Галина Ивановна Долина";5401140678;1025400526953;"г. Новосибирск, ул. Красина, д. 61/1";"г. Новосибирск, ул. Красина, д. 61/1";+79134522244;tsg.sosedi@mail.ru;731.degkh/tszh_sosedi/;1;2150,60;26,50
8917165;"Новосибирская область";"Товарищество собственников жилья ""Сосновый бор-2""";"ТСЖ ""Сосновый бор-2""";"Николай Юрьевич Кулак";5402478558;1075400002633;"г. Новосибирск, ул. Холодильная, д. 18";"г. Новосибирск, ул. Холодильная, д. 18, п. 4 подъезд";+7(383)2144017;sosnovbor2@yandex.ru;http://731.degkh.ru/tszh_sosnovyy_bor_2/;1;14329,90;33,50
8928254;"Новосибирская область";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""Софийская,8""";"ТСЖ ""Софийская,8""";"Елена Викторовна Исаева";5408270732;1095473003350;"г. Новосибирск, ул. Софийская, д. 8";"г. Новосибирск, ул. Софийская, д. 8";8913-2004917;piren08@mail.ru;;1;4472,50;30,00
7818861;"Новосибирская область";"Товарищество собственников жилья ""Союз""";"ТСЖ ""Союз""";"Светлана Аркадьевна Шадрова";5405391760;1095405010227;"г. Новосибирск, ул. Выборная, д. 89/2";"г. Новосибирск, ул. Выборная, д. 89/2";8(383)217-42-73;tsz-soyuz@mail.ru;Union.hop.ru;5;55753,97;35,00
8175877;"Новосибирская область";"Товарищество собственников жилья  ""Союз 21""";"ТСЖ ""Союз 21""";"Татьяна Николаевна Лымаренко ";5422113259;1125474000662;"г. Карасук, ул. Союзная, д. 21";"г. Карасук, ул. Союзная, д. 21, п. 40";8-923-179-48-29;ltnkar@rambler.ru;;1;4032,00;24,00
8918445;"Новосибирская область";"Товарищество Собственников Жилья ""СоЮЗ""";"ТСЖ ""СоЮЗ"" на Волховской 33/1";"Борис Михайлович Никулов";5404293591;1065400043961;"г. Новосибирск, ул. Волховская, д. 33/1";"г. Новосибирск, ул. Волховская, д. 33/1";8-903-932-83-03;tsj_soyz_volhovskaja33@mail.ru;tsj_soyz_volhovskaja33@mail.ru;1;;17,50
8926111;"Новосибирская область";"Товарищество собственников жилья ""Спартак""";"ТСЖ ""Спартак""";"Людмила Степановна Воронина";5405323714;1065405126214;"г. Новосибирск, ул. Бориса Богаткова, д. 193/1, п. 27";"г. Новосибирск, ул. Бориса Богаткова, д. 193/1, п. 27";"8 905- 933-67-83";luda.grand@rambler.ru;http://тсж.жкхнсо.рф/тсж-спартак/;1;3056,40;27,00
8917020;"Новосибирская область";"Товарищество собственников жилья ""Спартак""";"ТСЖ""Спартак""";"Владимир Иванович Бурумов";5406381370;1075400000158;"г. Новосибирск, ул. Спартака, д. 16, п. 16";"г. Новосибирск, ул. Спартака, д. 16, п. 16";2187311;spartak16tsg@ngs.ru;http://tsgcpartak.kvado.ru/;1;12074,10;33,00
8735753;"Новосибирская область";"Товарищество собственников жилья ""Спарта-Холдинг""";"ТСЖ ""Спарта-Холдинг""";"Людмила Алексеевна Боткина";5403134503;1025401314091;"г. Новосибирск, ул. Ватутина, д. 83";"г. Новосибирск, ул. Ватутина, д. 83";(383)315-34-22;sparta-holding@mail.ru;;2;15332,40;27,50
8863777;"Новосибирская область";"Товарищество Собственников Жилья";"ТСЖ ""СПЕКТР""";"Надежда  Анатольевна Ермакова ";5409240089;1135476178782;"г. Новосибирск, д. 30";"г. Новосибирск, ул. Радужная, д. 30";"8 913 479 82 09";tsz.spektr13@mail.ru;;1;2278,00;25,50
8578201;"Новосибирская область";"Товарищество собственников жилья ""Спутник""";"ТСЖ ""Спутник""";"Нина Георгиевна Бугаева";5402467362;1065402058501;"г. Новосибирск, ул. Дмитрия Донского, д. 27";"г. Новосибирск, ул. Дмитрия Донского, д. 27";89130179404;sputnik.27@mail.ru;;1;3571,00;28,00
8481718;"Новосибирская область";"Товарищество собственников жилья ""Спутник-1""";"ТСЖ ""Спутник-1""";"Ирина Петровна Ромащенко";5402128553;1035401007828;"г. Новосибирск, ул. Дмитрия Донского, д. 25";"г. Новосибирск, ул. Дмитрия Донского, д. 25";89139139404;tsgsputnik-1@rambler.ru;731.degkh.ru/tszh_sputnik_1/;1;3461,60;27,00
8929446;"Новосибирская область";"Товарищество собственников жилья ""Станиславского,29""";"ТСЖ ""Станиславского,29""";"Раиса Сергеевна Калашникова";5403329703;1115476071391;"г. Новосибирск, ул. Станиславского, д. 29";"г. Новосибирск, ул. Станиславского, д. 29";352-10-86;rcalas@yandex.ru;www.reformagkh.ru;1;28126,40;32,50
8918478;"Новосибирская область";"Товарищество собственников жилья ""Станкостроитель""";"ТСЖ ""Станкостроитель""";"Владимир Иванович Филатов";5403184381;1065403046851;"г. Новосибирск, ул. Зорге, д. 59";"г. Новосибирск, ул. Зорге, д. 59";89607956570;zorge59@mail.ru;http://731.degkh.ru/tszh_stankostroitel/;1;2880,00;28,00
8929208;"Новосибирская область";"Товарищество собственников жилья ""Статус""";"ТСЖ ""Статус""";"Павел Петрович Степус";5403328139;1115476044342;"г. Новосибирск, ул. Немировича-Данченко, д. 139/3, п. 6";"г. Новосибирск, ул. Немировича-Данченко, д. 139/3, п. 6";+73833141105;info@tsjstatus.ru;http://tsjstatus.ru;2;8802,50;31,50
8916251;"Новосибирская область";"Товарищество собственников жилья ""Сто""";"ТСЖ ""СТО""";"Ирина Владимировна Собатарева";5402543630;1115476125280;"г. Новосибирск, пр-кт. Красный, д. 100";"г. Новосибирск, пр-кт. Красный, д. 100";263-65-45;tsg100@mail.ru;tsg100.ru;1;7577,00;29,50
8440690;"Новосибирская область";"Товарищество собственников жилья ""Стоматолог""";"ТСЖ ""Стоматолог""";"Георгий Георгиевич Егоров";5407031883;1075400002501;"г. Новосибирск, ул. Нарымская, д. 5, п. 2";"г. Новосибирск, ул. Семьи Шамшиных, д. 66";220-19-63;tsjstomatolog@ngs.ru;;1;4935,20;21,50
8914873;"Новосибирская область";"Товарищество собственников жилья ""Строитель""";"ТСЖ ""Строитель""";"Наталья Викторовна Нефедова";5446105151;1025404790135;"г. Искитим, мкр. Подгорный, д. 46В, п. 12";"г. Искитим, мкр. Подгорный, д. 46В, п. 12";89833242095;Guselnikova75@mail.ru;;1;2572,00;21,00
8930294;"Новосибирская область";"ТСЖ ""Строитель""";"ТСЖ ""Строитель""";"Валентина Степановна Иванова";5403223954;1095403004058;"г. Новосибирск, ул. Ватутина, д. 28";"г. Новосибирск, д. 28";"8-913-930-35-09    214-60-37";pivneva-1967@mail.ru;;1;4435,70;32,50
