,id,subject_rf,name_full,name_short,name_employee,inn,orn,legal_address,actual_address,phone,email,site,count_mkd,area_total,w_summ
1106,7553571,Новосибирская область,"ТОварищество собственников жилья ""Снежный рай""","ТСЖ ""Снежный рай""",Ирина  Яковлевна Якушева,5408164621,1025403655420.0,"г. Новосибирск, ул. Зеленая Горка, д. 14","г. Новосибирск, ул. Зеленая Горка, д. 14",8-913-752-78-96,ligatsg@mail.ru,,1.0,3273.4,29.5
1107,8495057,Новосибирская область,Товарищество собственников жилья СНЕЖОК,ТСЖ СНЕЖОК,Надежда Александровна Корешкова,5404411407,1105476003907.0,"г. Новосибирск, ул. Киевская, д.  4","г. Новосибирск, ул. Киевская, д.  4",8-983-133-17-15,nadya.koreshkova.2014@mail.ru,http://731.degkh.ru/tszh_snezhok/,1.0,3506.2,55.0
1108,8614907,Новосибирская область,"Товарищество собственников жилья ""Соболь""","ТСЖ ""Соболь""",Ирина Васильевна Колосова Ирина,5405344062,1075400002589.0,"г. Новосибирск, ул. Нижегородская, д. 27","г. Новосибирск, ул. Никитина, д. 20, п. 303",383 362-02-92,tsjsobol.07@yandex.ru,http://www.тсжсоболь.рф,4.0,30430.0,35.5
1109,8912138,Новосибирская область,"Товарищество собственников жилья ""Совет""",ТСЖ Совет,Евгений Георгиевич Антон,5401207185,1035400517240.0,"г. Новосибирск, ул. Адриена Лежена, д. 15","г. Новосибирск, ул. Адриена Лежена, д. 15",83832039850,legena15@mail.ru,http://731.degkh.ru/tszh_sovet/,1.0,13616.0,0.0
1110,8928425,Новосибирская область,"Товарищество собственников жилья ""Советская 19""","ТСЖ ""Советская 19""",Георгий Валерьевич Анищенко,5407273071,1045403238803.0,"г. Новосибирск, ул. Советская, д. 19","г. Новосибирск, ул. Советская, д. 19",8-913-943-7280,sov19.nsk@yandex.ru,,1.0,0.0,20.5
1111,8914722,Новосибирская область,"Товарищество собственников жилья ""Советская 36/1""","ТСЖ ""Советская 36/1""",Алла Михайловна Князева,5406541056,1095406025220.0,"г. Новосибирск, ул. Советская, д. 36/1","г. Новосибирск, ул. Советская, д. 36/1","+79513800271, +79139803900",tssch@inbox.ru,http://sovetskaja36-1.ucoz.ru/,1.0,7141.2,31.0
1112,8917561,Новосибирская область,"Творищество собственников жилья ""Советская 8""","ТСЖ ""Советская 8""",Борис Михайлович Попов,5406664273,1115476035290.0,"г. Новосибирск, ул. Советская, д. 8","г. Новосибирск, ул. Советская, д. 8",89139158642,sovet8@bk.ru,советская8.рф,1.0,13911.1,25.5
1113,8927503,Новосибирская область,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""СОВЕТСКИЙ""","ТСЖ ""Советский""",Ксения Сергеевна Гончарова,5438317473,1075400006615.0,"рп. Горный, ул. Советская, д. 12","рп. Горный, ул. Советская, д. 12",8-923-140-19-71,tszhsowetsky@yandex.ru,,1.0,3692.2,31.0
1114,8918813,Новосибирская область,"Товарищество собственников жилья ""Согласие""","ТСЖ ""Согласие""",Ольга Павловна Маслова,5403359377,1145476066493.0,"г. Новосибирск, ул. Аникина, д. 31","г. Новосибирск, ул. Аникина, д. 31",239-45-42,tsgan31@gmail.com,https://sites.google.com/site/tsganikina31,1.0,12905.3,33.5
1115,8915737,Новосибирская область,"Товарищество собственников жилья ""Согласие""","ТСЖ ""Согласие""",Людмила Ивановна Солодкина,5405306860,1055405225809.0,"г. Новосибирск, ул. Шевченко, д. 17","г. Новосибирск, ул. Шевченко, д. 17",(383) 223-17-17,soglasiensk@list.ru,,1.0,9954.7,0.0
1116,8926359,Новосибирская область,"Товарищество собственников жилья ""Согласие""","ТСЖ ""Согласие""",Константин Николаевич Чупраков,5405307342,1065405000671.0,"г. Новосибирск, ул. Бориса Богаткова, д. 2/6","г. Новосибирск, ул. Бориса Богаткова, д. 24/1",8 913 904 5453,konttin@mail.ru,,1.0,1881.3,34.0
1117,8691158,Новосибирская область,"Товарищество собственников жилья ""Согласие""","ТСЖ ""Согласие""",Светлана Ильгизовна Львова,5401225787,1045400515016.0,"г. Новосибирск, ул. Учительская, д. 8","г. Новосибирск, ул. Учительская, д. 8",271-55-51,tsjsoglasie8@ngs.ru,http://731.degkh.ru/tszh_soglasie/,1.0,33312.8,34.5
1118,8296614,Новосибирская область,"Товарищество собственников жилья ""Содружество""","ТСЖ ""Содружество""",Станислав Иосифович Голышевский,5406423398,1075406053381.0,"г. Новосибирск, ул. Сибревкома, д. 6","г. Новосибирск, ул. Сибревкома, д. 6",383-231-06-06,sibrevkoma-6@yandex.ru,,1.0,11866.3,30.5
1119,8915345,Новосибирская область,Товарищество собственников жилья «Содружество-Н»,ТСЖ «Содружество-Н»,Тамара Ивановна Голубева,5401288748,1075400003194.0,"г. Новосибирск, ул. Есенина, д. 43/1","г. Новосибирск, ул. Есенина, д. 43/1",+7383267-40-88,komarova008@mail.ru,http://тсж.жкхнсо.рф/тсж-содружествон/,1.0,5285.0,35.5
1120,8599699,Новосибирская область,"Товарищество собственников жилья ""Созвездие""","ТСЖ ""Созвездие""",Татьяна Васильевна Белицкая,5401366474,1135476047926.0,"г. Новосибирск, ул. Фрунзе, д. 234","г. Новосибирск, ул. Фрунзе, д. 234",89831204271,belitskaya_t@list.ru,http://tsg54.ru/sozvezdie/,1.0,16880.8,26.0
1121,8915793,Новосибирская область,"Товарищество собственников жилья ""Созвездие""","ТСЖ ""Созвездие""",Анна Владимировна Максимова,5403330184,1115476078222.0,"г. Новосибирск, ул. Тульская, д. 150, п. 56","г. Новосибирск, ул. Тульская, д. 150, п. 56",8-383-284-98-06,sozvezdie150@mail.ru,731.degkh.ru/tszh_sozvezdie,1.0,43924.0,36.5
1122,8588976,Новосибирская область,Товарищество собственников жилья «Созвездие - 1»,ТСЖ «Созвездие - 1»,Галина Николаевна Приходько,5401366481,1135476047981.0,"г. Новосибирск, ул. Фрунзе, д. 232","г. Новосибирск, ул. Фрунзе, д. 232",8-913-460-82-00,sozvezdie232@gmail.com,http://tsg54.ru/sozvezdie1,1.0,11813.3,28.0
1123,8927211,Новосибирская область,"Товарищество собственников жилья ""Созидание""","ТСЖ ""Созидание""",Ренат Рафаильевич Сатлыков,5405366108,1085405005465.0,"г. Новосибирск, ул. Выборная, д. 125/2","г. Новосибирск, ул. Выборная, д. 125/2","83832865480, 89130075480",tsj_sozidanie@mail.ru,,1.0,0.0,23.5
1124,8930649,Новосибирская область,Товарищество собственников жилья «Сокол»,ТСЖ «Сокол»,Людмила Владимировна Филимонова,5403208339,1085403006028.0,"г. Новосибирск, ул. Новогодняя, д. 42/1","г. Новосибирск, ул. Новогодняя, д. 42/1",+73833153734,natiisa@ngs.ru,http://тсж.жкхнсо.рф/тсж-сокол/,1.0,4369.0,32.5
1125,8601055,Новосибирская область,"Товарищество собственников жилья ""Сокол-1""","ТСЖ ""Сокол-1""",Николай Сергеевич Болдырев,5402459932,1055402080436.0,"г. Новосибирск, ул. Дачная, д. 32","г. Новосибирск, ул. Дачная, д. 32",2251069,sokol-1-tsg@list.ru,,1.0,2359.7,27.5
1126,8914877,Новосибирская область,Товарищество собственников жилья «Солнечная поляна»,ТСЖ «Солнечная поляна»,Наталья Юрьевна Кузянина,5433163607,1065475022326.0,"рп. Краснообск, тер. Микрорайон 5, д. 2","рп. Краснообск, тер. Микрорайон 5, д. 1",(383) 348 66 30,polyana@ngs.ru,"тсж-солнечнаяполяна.рф, reformagkh.ru",8.0,16794.0,33.5
1127,8491102,Новосибирская область,Товарищество собственников жилья  «Солнечное»,"ТСЖ ""Солнечное""",Владимир Иванович Федоров,5402453377,1055402004118.0,"г. Новосибирск, ул. Дуси Ковальчук, д. 260/2","г. Новосибирск, ул. Дуси Ковальчук, д. 260/2",+7(383) 2000198,tsg-s@bk.ru,www.tsg-solnechnoe.ru,1.0,9726.8,33.5
1128,8919975,Новосибирская область,"Товарищество собственников жилья ""Солнечный""","ТСЖ ""Солнечный""",Галина Алексеевна Чащевая,5405319806,1065405121187.0,"г. Новосибирск, ул. Гурьевская, д. 45","г. Новосибирск, ул. Гурьевская, д. 45",8 952 910 52 83,89139874357@mail.ru,,2.0,9032.1,26.5
1129,8611564,Новосибирская область,"Товарищество собственников жилья ""Солнечный квартал""","ТСЖ ""Солнечный квартал""",Ирина Владимировна Черкасова,5410031386,1105410001718.0,"г. Новосибирск, ул. Гребенщикова, д. 8","г. Новосибирск, ул. Гребенщикова, д. 8",8 (383) 2048774,kvartalsun@mail.ru,,3.0,45123.1,44.5
1130,8613555,Новосибирская область,"Товарищество собственников жилья ""СОСЕДИ""","ТСЖ ""СОСЕДИ""",Галина Ивановна Долина,5401140678,1025400526953.0,"г. Новосибирск, ул. Красина, д. 61/1","г. Новосибирск, ул. Красина, д. 61/1",+79134522244,tsg.sosedi@mail.ru,731.degkh/tszh_sosedi/,1.0,2150.6,26.5
1131,8917165,Новосибирская область,"Товарищество собственников жилья ""Сосновый бор-2""","ТСЖ ""Сосновый бор-2""",Николай Юрьевич Кулак,5402478558,1075400002633.0,"г. Новосибирск, ул. Холодильная, д. 18","г. Новосибирск, ул. Холодильная, д. 18, п. 4 подъезд",+7(383)2144017,sosnovbor2@yandex.ru,http://731.degkh.ru/tszh_sosnovyy_bor_2/,1.0,14329.9,33.5
1132,8928254,Новосибирская область,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""Софийская,8""","ТСЖ ""Софийская,8""",Елена Викторовна Исаева,5408270732,1095473003350.0,"г. Новосибирск, ул. Софийская, д. 8","г. Новосибирск, ул. Софийская, д. 8",8913-2004917,piren08@mail.ru,,1.0,4472.5,30.0
1133,7818861,Новосибирская область,"Товарищество собственников жилья ""Союз""","ТСЖ ""Союз""",Светлана Аркадьевна Шадрова,5405391760,1095405010227.0,"г. Новосибирск, ул. Выборная, д. 89/2","г. Новосибирск, ул. Выборная, д. 89/2",8(383)217-42-73,tsz-soyuz@mail.ru,Union.hop.ru,5.0,55753.97,35.0
1134,8175877,Новосибирская область,"Товарищество собственников жилья  ""Союз 21""","ТСЖ ""Союз 21""",Татьяна Николаевна Лымаренко ,5422113259,1125474000662.0,"г. Карасук, ул. Союзная, д. 21","г. Карасук, ул. Союзная, д. 21, п. 40",8-923-179-48-29,ltnkar@rambler.ru,,1.0,4032.0,24.0
1135,8918445,Новосибирская область,"Товарищество Собственников Жилья ""СоЮЗ""","ТСЖ ""СоЮЗ"" на Волховской 33/1",Борис Михайлович Никулов,5404293591,1065400043961.0,"г. Новосибирск, ул. Волховская, д. 33/1","г. Новосибирск, ул. Волховская, д. 33/1",8-903-932-83-03,tsj_soyz_volhovskaja33@mail.ru,tsj_soyz_volhovskaja33@mail.ru,1.0,0.0,17.5
1136,8926111,Новосибирская область,"Товарищество собственников жилья ""Спартак""","ТСЖ ""Спартак""",Людмила Степановна Воронина,5405323714,1065405126214.0,"г. Новосибирск, ул. Бориса Богаткова, д. 193/1, п. 27","г. Новосибирск, ул. Бориса Богаткова, д. 193/1, п. 27",8 905- 933-67-83,luda.grand@rambler.ru,http://тсж.жкхнсо.рф/тсж-спартак/,1.0,3056.4,27.0
1137,8917020,Новосибирская область,"Товарищество собственников жилья ""Спартак""","ТСЖ""Спартак""",Владимир Иванович Бурумов,5406381370,1075400000158.0,"г. Новосибирск, ул. Спартака, д. 16, п. 16","г. Новосибирск, ул. Спартака, д. 16, п. 16",2187311,spartak16tsg@ngs.ru,http://tsgcpartak.kvado.ru/,1.0,12074.1,33.0
1138,8735753,Новосибирская область,"Товарищество собственников жилья ""Спарта-Холдинг""","ТСЖ ""Спарта-Холдинг""",Людмила Алексеевна Боткина,5403134503,1025401314091.0,"г. Новосибирск, ул. Ватутина, д. 83","г. Новосибирск, ул. Ватутина, д. 83",(383)315-34-22,sparta-holding@mail.ru,,2.0,15332.4,27.5
1139,8863777,Новосибирская область,Товарищество Собственников Жилья,"ТСЖ ""СПЕКТР""",Надежда  Анатольевна Ермакова ,5409240089,1135476178782.0,"г. Новосибирск, д. 30","г. Новосибирск, ул. Радужная, д. 30",8 913 479 82 09,tsz.spektr13@mail.ru,,1.0,2278.0,25.5
1140,8578201,Новосибирская область,"Товарищество собственников жилья ""Спутник""","ТСЖ ""Спутник""",Нина Георгиевна Бугаева,5402467362,1065402058501.0,"г. Новосибирск, ул. Дмитрия Донского, д. 27","г. Новосибирск, ул. Дмитрия Донского, д. 27",89130179404,sputnik.27@mail.ru,,1.0,3571.0,28.0
1141,8481718,Новосибирская область,"Товарищество собственников жилья ""Спутник-1""","ТСЖ ""Спутник-1""",Ирина Петровна Ромащенко,5402128553,1035401007828.0,"г. Новосибирск, ул. Дмитрия Донского, д. 25","г. Новосибирск, ул. Дмитрия Донского, д. 25",89139139404,tsgsputnik-1@rambler.ru,731.degkh.ru/tszh_sputnik_1/,1.0,3461.6,27.0
1142,8929446,Новосибирская область,"Товарищество собственников жилья ""Станиславского,29""","ТСЖ ""Станиславского,29""",Раиса Сергеевна Калашникова,5403329703,1115476071391.0,"г. Новосибирск, ул. Станиславского, д. 29","г. Новосибирск, ул. Станиславского, д. 29",352-10-86,rcalas@yandex.ru,www.reformagkh.ru,1.0,28126.4,32.5
1143,8918478,Новосибирская область,"Товарищество собственников жилья ""Станкостроитель""","ТСЖ ""Станкостроитель""",Владимир Иванович Филатов,5403184381,1065403046851.0,"г. Новосибирск, ул. Зорге, д. 59","г. Новосибирск, ул. Зорге, д. 59",89607956570,zorge59@mail.ru,http://731.degkh.ru/tszh_stankostroitel/,1.0,2880.0,28.0
1144,8929208,Новосибирская область,"Товарищество собственников жилья ""Статус""","ТСЖ ""Статус""",Павел Петрович Степус,5403328139,1115476044342.0,"г. Новосибирск, ул. Немировича-Данченко, д. 139/3, п. 6","г. Новосибирск, ул. Немировича-Данченко, д. 139/3, п. 6",+73833141105,info@tsjstatus.ru,http://tsjstatus.ru,2.0,8802.5,31.5
1145,8916251,Новосибирская область,"Товарищество собственников жилья ""Сто""","ТСЖ ""СТО""",Ирина Владимировна Собатарева,5402543630,1115476125280.0,"г. Новосибирск, пр-кт. Красный, д. 100","г. Новосибирск, пр-кт. Красный, д. 100",263-65-45,tsg100@mail.ru,tsg100.ru,1.0,7577.0,29.5
1146,8440690,Новосибирская область,"Товарищество собственников жилья ""Стоматолог""","ТСЖ ""Стоматолог""",Георгий Георгиевич Егоров,5407031883,1075400002501.0,"г. Новосибирск, ул. Нарымская, д. 5, п. 2","г. Новосибирск, ул. Семьи Шамшиных, д. 66",220-19-63,tsjstomatolog@ngs.ru,,1.0,4935.2,21.5
1147,8914873,Новосибирская область,"Товарищество собственников жилья ""Строитель""","ТСЖ ""Строитель""",Наталья Викторовна Нефедова,5446105151,1025404790135.0,"г. Искитим, мкр. Подгорный, д. 46В, п. 12","г. Искитим, мкр. Подгорный, д. 46В, п. 12",89833242095,Guselnikova75@mail.ru,,1.0,2572.0,21.0
1148,8930294,Новосибирская область,"ТСЖ ""Строитель""","ТСЖ ""Строитель""",Валентина Степановна Иванова,5403223954,1095403004058.0,"г. Новосибирск, ул. Ватутина, д. 28","г. Новосибирск, д. 28",8-913-930-35-09    214-60-37,pivneva-1967@mail.ru,,1.0,4435.7,32.5
1149,8931075,Новосибирская область,"Товарищество собственников жилья ""Строитель-4""","ТСЖ ""Строитель-4""",Леонид Георгиевич Жуков,5403231440,1095403009162.0,"г. Новосибирск, ул. Саввы Кожевникова, д. 17","г. Новосибирск, ул. Саввы Кожевникова, д. 17",355-28-27,79139344053@yandex.ru,,1.0,7415.8,24.5
1150,8916963,Новосибирская область,"Товарищество собственников жилья ""Строитель-5""","ТСЖ ""Строитель-5""",Татьяна Сергеевна Овчарова,5403220858,1095403000879.0,"г. Новосибирск, ул. Саввы Кожевникова, д. 15","г. Новосибирск, ул. Саввы Кожевникова, д. 15",8-913-457-00-44,ver_ung@mail.ru,http://дом15.чемской.рф/,1.0,13849.0,25.5
1151,8930942,Новосибирская область,"Товарищество собственников жилья ""Строитель-6""","ТСЖ ""Строитель-6""",Татьяна Михайловна Бровкина,5403225077,1095403005170.0,"г. Новосибирск, ул. Палласа, д. 3/1","г. Новосибирск, ул. Палласа, д. 3/1",8(383)3041387,gal.nazarova2011@yandex.ru,,1.0,6428.9,32.5
1152,8915477,Новосибирская область,"Товарищество собственников жилья ""СУВЕРЕН""","ТСЖ ""СУВЕРЕН""",Наталья Николаевна Семенова,5406238772,1025402470983.0,"г. Новосибирск, пр-кт. Красный, д. 82/1","г. Новосибирск, пр-кт. Красный, д. 82/1",201-52-17,valia_plotnikova@mail.ru,http://suveren.umi.ru/,1.0,4502.0,25.5
1153,8915943,Новосибирская область,ТСЖ Сухарная 101,ТСЖ Сухарная 101,Алексей Юрьевич Афанасьев,5402571941,1145476007302.0,"г. Новосибирск, ул. Сухарная, д. 101","г. Новосибирск, ул. Сухарная, д. 101",(383)299-04-33,suharnaya@tsg54.ru,tsg54.ru\suharnaya,1.0,27054.4,23.5
1154,8916013,Новосибирская область,"Товарищество собственников жилья ""Сфера""","ТСЖ ""Сфера""",Игорь Владимирович Веселов,5402192830,1045401022171.0,"г. Новосибирск, ул. Кропоткина, д. 261/2","г. Новосибирск, ул. Кропоткина, д. 261/2",203-23-12,tszh.sfera@mail.ru,,1.0,15706.8,33.5
1155,8795535,Новосибирская область,"Товарищество собственников жилья ""С. Шамшиных, 41""","ТСЖ ""С. Шамшиных, 41""",Владимир Николаевич Баранов,5406400182,1075400003623.0,"г. Новосибирск, ул. Семьи Шамшиных, д. 41","г. Новосибирск, ул. Семьи Шамшиных, д. 41",291-46-19 ,samsin41@ngs.ru,reformagkh.ru,1.0,8141.87,17.5
1156,8915141,Новосибирская область,"Товарищество собственников жилья ""Т-149""","ТСЖ ""Т-149""",Александр Васильевич Селезнев,5405359710,1075400006978.0,"г. Новосибирск, ул. Толстого, д. 149","г. Новосибирск, ул. Толстого, д. 149",8(383)359-92-45,3599245@mail.ru,http://731.degkh.ru/tszh_t_149/,1.0,8232.8,29.5
1157,8574665,Новосибирская область,Товарищество собственников жилья «Тайга»,ТСЖ «Тайга»,Нина Дмитриевна Кожемякина,5410007048,1065410039738.0,"г. Новосибирск, ул. Олеко Дундича, д. 29","г. Новосибирск, ул. Олеко Дундича, д. 29",+7 383 271-91-22,tsgtayga@yandex.ru,http://тсж.жкхнсо.рф/тсж-тайга/,1.0,7366.2,32.5
1158,8096992,Новосибирская область,"Товарищество собственников жилья ""Ташара""","ТСЖ ""Ташара""",Евгений Владимирович Волков,5432213502,1105461000226.0,"с. Ташара, ул. Октябрьская, д. 2","с. Ташара, ул. Гагарина, д. 1г",89039313807,Tashara-TSG@mail.ru,ташара.vgkh.ru,9.0,788.1,21.0
1159,8931010,Новосибирская область,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ТВАРДОВСКОГО 20""","ТСЖ ""ТВАРДОВСКОГО 20""",ЕЛЕНА МИХАЙЛОВНА ПЕТРУКОВИЧ,5409002581,1155476145000.0,"г. Новосибирск, ул. Твардовского, д. 20","г. Новосибирск, ул. Твардовского, д. 20",8*913957*2520,tszh_tvardovskogo_20@mail.ru,,1.0,3575.7,29.5
1160,8584689,Новосибирская область,"Товарищество собственников жилья ""Театральная""","ТСЖ ""Театральная""",Юрий Владимирович Голубев,5410146958,1035403903061.0,"г. Новосибирск, ул. Театральная, д. 42","г. Новосибирск, ул. Театральная, д. 42",89529120049,tsg42@yandex.ru,Интернет-сайт отсутствует,1.0,4051.0,27.0
1161,7550866,Новосибирская область,"Товарищество собственников жилья ""Телевизионный квартал""","ТСЖ ""Телевизионный квартал""",Герман Иванович Чежинов,5403320387,1105476028965.0,"г. Новосибирск, ул. Телевизионная, д. 13","г. Новосибирск, ул. Телевизионная, д. 13",2091534,tkvartal@list.ru,http://tsgtvk.tmweb.ru/,6.0,21433.7,37.5
1162,8434769,Новосибирская область,"Товарищество собственников жилья ""Темп""","ТСЖ ""Темп""",Дмитрий Викторович Щербаков,5402502828,1085402018679.0,"г. Новосибирск, ул. Дуси Ковальчук, д. 87/1","г. Новосибирск, ул. Дуси Ковальчук, д. 87/1",8-913-388-97-11,temp87-1@mail.ru,www.reformagkh.ru,1.0,5956.0,35.5
1163,8912579,Новосибирская область,"Товарищество собственников жилья ""Терем""","ТСЖ ""Терем""",Людмила Владимировна Речкина,5406296301,1045402531063.0,"г. Новосибирск, ул. Коммунистическая, д. 77, п. 12","г. Новосибирск, ул. Коммунистическая, д. 77, п. 12",210-05-30,2231395@mail.ru,www.reformagkh.ru,1.0,12368.4,33.0
1164,8932166,Новосибирская область,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ТЕРЕМОК""","ТСЖ ""ТЕРЕМОК""",Сания Рашитовна Мельникова,5404201914,1025401500134.0,"г. Новосибирск, ул. Троллейная, д. 9","г. Новосибирск, ул. Троллейная, д. 9",(383) 353 14 29,teremok.tszh@yandex.ru,731.degkh.ru/tszh_teremok/,1.0,4028.7,27.0
1165,8876965,Новосибирская область,"Товарищество собственников жилья ""Теремок-А""","ТСЖ""Теремок-А""",Наталья Евгеньевна Выскребенцева,5403134197,1025401315279.0,"г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 63","г. Новосибирск, ул. Сибиряков-Гвардейцев, д. 63",89134756684,slwi@bk.ru,,1.0,9935.4,26.5
1166,8877507,Новосибирская область,"Товарищество собственников жилья ""Тёплый дом""","ТСЖ ""Тёплый дом""",Нина Николаевна Файзуханова,5402536129,1115476031109.0,"г. Новосибирск, ул. Дуси Ковальчук, д. 268/3","г. Новосибирск, ул. Дуси Ковальчук, д. 268/3",+7(983)306-33-25,teplodom.inf@yandex.ru,http://731.degkh.ru/tszh_tyeplyy_dom/,1.0,4351.0,34.5
1167,8598786,Новосибирская область,"Товарищество собственников жилья ""Тимирязевский-2""","ТСЖ ""Тимирязевский-2""",Евгения Борисовна Рыбакова,5402482674,1075400004448.0,"г. Новосибирск, ул. Тимирязева, д. 91","г. Новосибирск, ул. Тимирязева, д. 91",89232456280,tsj.tim.2@mail.ru,,2.0,9160.1,33.5
1168,8453416,Новосибирская область,"Товарищество собственников жилья ""Тимирязевское""","ТСЖ ""Тимирязевское""",Василий Афанасьевич Колесников,5402539345,1115476070599.0,"г. Новосибирск, ул. Вавилова, д. 3","г. Новосибирск, ул. Вавилова, д. 3",246-07-53,tsj_timirayzevskoe@ngs.ru,dom.gosuslugi.ru,1.0,23700.0,32.5
1169,8913072,Новосибирская область,"Товарищество собственников жилья  ""Титова 15""","ТСЖ ""Титова 15""",Лукьянченко Вера Генадьевна Лукьянченко Вера Генадьевна Лукьянченко Вера Генадьевна,5404514434,1145476073379.0,"г. Новосибирск, ул. Титова, д. 15, п. 38","г. Новосибирск, д. 15, п. 38",8 913 921 4956,titova15nsk@mail.ru,,1.0,3271.2,20.0
1170,8179214,Новосибирская область,"Товарищество Собственников Жилья ""Титова 18/1""","ТСЖ ""Титова 18/1""",Диана Геннадьевна Булгакова,5404299995,1065400044742.0,"г. Новосибирск, ул. Титова, д. 18/1, п. 50","г. Новосибирск, ул. Титова, д. 18/1, п. 50",89529206507,d-bulgakova@mail.ru,ВЖКХ.РУ,1.0,2862.5,24.5
1171,8920701,Новосибирская область,"Товарищество собственников жилья ""Титова - Кавказская""","ТСЖ ""Титова - Кавказская""",Александр Владимирович Акименко,5404266020,1065404009990.0,"г. Новосибирск, ул. Титова, д. 198","г. Новосибирск, ул. Титова, д. 198, к. 1",+7 923 1347789,tszh.kavkazkaya@mail.ru,https://www.reformagkh.ru,2.0,12741.2,35.5
1172,7966779,Новосибирская область,"Товарищество собственников жилья ""Тихая гавань""","ТСЖ ""Тихая гавань""",Павел Геннадьевич Щанин,5405242247,1025401911920.0,"г. Новосибирск, ул. Автогенная, д. 73","г. Новосибирск, ул. Автогенная, д. 73",8 (383) 2062592,tihaya_gavan@inbox.ru,0,1.0,5313.8,32.0
1173,8432311,Новосибирская область,"Товарищество собственников жилья ""Тихая площадь""","ТСЖ ""Тихая площадь""",Татьяна Александровна Галанова,5402141184,1025401022745.0,"г. Новосибирск, пр-кт. Красный, д. 153а","г. Новосибирск, пр-кт. Красный, д. 153а",(383) 220-96-33,tsg153@mail.ru,,2.0,12852.7,31.5
1174,8915942,Новосибирская область,"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ТИХВИНСКАЯ 14""","ТСЖ ""ТИХВИНСКАЯ 14""",Тамара Дмитриевна Фоминых,5404482623,1135476064184.0,"г. Новосибирск, ул. Тихвинская, д. 14","г. Новосибирск, ул. Тихвинская, д. 14",8913 379 0169,tihvinskaya_14nsk@mail.ru,,1.0,11932.0,32.5
1175,8927234,Новосибирская область,"Товарищество собственников жилья ""Тихий двор""","ТСЖ ""Тихий двор""",Людмила Федоровна Бешкарева,5406263962,1035402510021.0,"г. Новосибирск, ул. Крылова, д. 4","г. Новосибирск, ул. Крылова, д. 4",(383)218-54-80,nakrylova4@yandex.ru,,1.0,14621.4,28.0
1176,8912414,Новосибирская область,"Товарищество собственников жилья ""Тихий центр""","ТСЖ ""Тихий центр""",Наталья Николаевна Сковпень,5445108826,1025404723453.0,"г. Бердск, ул. Нахимова, д. 1, п. 2","г. Бердск, ул. Нахимова, д. 1, п. 2",89139869712,n.n.skovpen@yandex.ru,quiet-center.ucoz.ru,1.0,2391.5,31.0
1177,8554557,Новосибирская область,Товарищество собственников жилья «Тихий центр»,ТСЖ «Тихий центр»,Ольга Вениаминовна Боровкова,5407454110,1105476023267.0,"г. Новосибирск, ул. Щетинкина, д. 25","г. Новосибирск, ул. Щетинкина, д. 25",+7-913-987-2288,tsgtihiycentr@mail.ru,http://тсж.жкхнсо.рф/тсж-тихийцентр/,1.0,3155.1,26.0
1178,8476621,Новосибирская область,"Товарищество собственников жилья ""Тихий центр""","ТСЖ ""Тихий Центр""",Михаил Иосифович Слободинский,5407205762,1025403211371.0,"г. Новосибирск, ул. Коммунистическая, д. 12","г. Новосибирск, ул. Коммунистическая, д. 12",7 (383) 2330001,300@rih.ru,,1.0,1715.9,31.0
1179,8574668,Новосибирская область,Товарищество собственников жилья «Товарищество собственников жилья дома № 122 по ул. Линейной г. Новосибирска»,ТСЖ «Товарищество собственников жилья дома № 122 по ул. Линейной г. Новосибирска»,Александр Феликсович Качинский,5402181821,1035401016342.0,"г. Новосибирск, ул. Линейная, д. 122","г. Новосибирск, ул. Линейная, д. 122",89137899000,tsj122@ya.ru,http://www.линейная122.рф,1.0,6520.0,30.5
1180,8589119,Новосибирская область,"Товарищество собственников жилья ""Топаз""","ТСЖ ""Топаз""",Игорь Геннадьевич Леонович,5404194738,1035401495249.0,"г. Новосибирск, ул. Новосибирская, д. 14, к. А","г. Новосибирск, ул. Новосибирская, д. 14, к. А",+79138972200,tsg-topaz@yandex.ru,,1.0,2486.1,28.5
1181,7667950,Новосибирская область,"Товарищество собственников жилья ""Тополёк""","ТСЖ  ""Тополёк""",Галина Александровна Дейна,5401268004,1065401091997.0,"г. Новосибирск, ш. Гусинобродское, д. 17/2","г. Новосибирск, ш. Гусинобродское, д. 17/2",8-953-793-58-65,topolek@211.ru,,1.0,3436.8,56.0
1182,8929445,Новосибирская область,"Товарищество собственников жилья ""Транспортник-2""","ТСЖ ""Транспортник-2""",Валентина Ивановна Четверикова,5404379810,1085404034220.0,"г. Новосибирск, ул. Титова, д. 39","г. Новосибирск, ул. Титова, д. 39",8 913 789 30 00,ficsiri@mail.ru,,1.0,4366.5,31.0
